station_id,station_display_name,station_name,state,municipality,status,lat,lon,altitude_m,tipo_clima_didactico,color_clima,descripcion_corta,explicacion_clima,mensaje_para_ninos,temperatura_media_anual,temperatura_maxima_promedio,temperatura_minima_promedio,precipitacion_anual_promedio,year,month,month_name,date_month,precipitation_mm,tmax_c,tmin_c,tmean_c,days_expected,days_precip_observed,days_tmax_observed,days_tmin_observed,precip_source,tmax_source,tmin_source,data_status,demo_generated,source_file,note
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,5,Mayo,2024-05-01,0.0,33.8,16.3,25.1,31,30.0,30.0,30.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,6,Junio,2024-06-01,66.5,29.1,15.6,22.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,7,Julio,2024-07-01,116.2,24.3,13.3,18.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,8,Agosto,2024-08-01,15.6,26.8,13.4,20.1,31,30.0,29.0,29.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,9,Septiembre,2024-09-01,221.6,24.1,13.7,18.9,30,30.0,30.0,30.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,10,Octubre,2024-10-01,10.0,23.9,10.2,17.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,11,Noviembre,2024-11-01,0.0,25.1,11.2,18.1,30,30.0,30.0,30.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
1008,"Puerto De La Concepcion, Aguascalientes",PUERTO DE LA CONCEPCION,AGUASCALIENTES,TEPEZALÁ,OPERANDO,22.20277778,-102.135,2322.8,Árido,#F3EE82,Lugar seco y caluroso,"Esta estación representa un clima seco, con poca lluvia y temperaturas generalmente altas.",Aquí llueve poco y puede hacer mucho calor.,17.9,24.9,10.9,527.9,2024,12,Diciembre,2024-12-01,0.0,22.4,8.3,15.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,1008.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,1,Enero,2015-01-01,5.2,22.1,7.9,15.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,2,Febrero,2015-02-01,0.0,27.7,11.9,19.8,28,28.0,28.0,28.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,3,Marzo,2015-03-01,13.4,30.8,14.5,22.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,4,Abril,2015-04-01,0.0,31.7,15.6,23.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,5,Mayo,2015-05-01,17.5,33.0,17.5,25.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,6,Junio,2015-06-01,4.0,42.2,24.6,33.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,7,Julio,2015-07-01,8.8,41.7,26.0,33.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,8,Agosto,2015-08-01,0.0,45.0,28.7,36.9,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,9,Septiembre,2015-09-01,0.0,40.8,26.3,33.5,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,10,Octubre,2015-10-01,0.0,34.1,21.3,27.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,11,Noviembre,2015-11-01,0.0,24.2,10.3,17.3,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2015,12,Diciembre,2015-12-01,0.7,20.2,6.3,13.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,1,Enero,2016-01-01,10.2,20.5,6.8,13.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,2,Febrero,2016-02-01,0.0,27.3,10.3,18.8,29,29.0,29.0,29.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,3,Marzo,2016-03-01,0.0,30.0,13.6,21.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,4,Abril,2016-04-01,8.3,31.7,16.3,24.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,5,Mayo,2016-05-01,0.0,34.3,18.1,26.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,6,Junio,2016-06-01,0.0,43.8,25.4,34.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,7,Julio,2016-07-01,0.0,44.9,28.6,36.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,8,Agosto,2016-08-01,0.0,43.5,28.5,36.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,9,Septiembre,2016-09-01,3.3,38.2,22.5,30.3,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,10,Octubre,2016-10-01,0.1,34.9,19.2,27.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,11,Noviembre,2016-11-01,0.2,26.7,13.0,19.8,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2016,12,Diciembre,2016-12-01,27.9,20.6,8.2,14.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,1,Enero,2017-01-01,20.7,19.7,8.4,14.0,31,30.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,2,Febrero,2017-02-01,8.9,24.4,11.0,17.7,28,28.0,28.0,28.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,3,Marzo,2017-03-01,0.0,30.4,14.4,22.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,4,Abril,2017-04-01,0.0,32.8,16.3,24.5,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,5,Mayo,2017-05-01,9.6,35.8,19.3,27.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,6,Junio,2017-06-01,0.0,43.4,24.4,33.9,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,7,Julio,2017-07-01,0.0,43.9,29.5,36.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,8,Agosto,2017-08-01,25.8,43.7,28.0,35.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,9,Septiembre,2017-09-01,10.7,37.6,22.9,30.2,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,10,Octubre,2017-10-01,0.0,34.3,18.0,26.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,11,Noviembre,2017-11-01,0.0,28.4,14.2,21.3,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2017,12,Diciembre,2017-12-01,0.0,22.9,7.7,15.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,1,Enero,2018-01-01,0.0,24.0,9.5,16.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,2,Febrero,2018-02-01,0.5,23.8,8.5,16.2,28,28.0,28.0,28.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,3,Marzo,2018-03-01,0.0,27.0,12.5,19.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,4,Abril,2018-04-01,0.0,34.0,16.7,25.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,5,Mayo,2018-05-01,0.0,35.9,18.5,27.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,6,Junio,2018-06-01,0.0,42.2,23.4,32.8,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,7,Julio,2018-07-01,0.0,44.2,29.5,36.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,8,Agosto,2018-08-01,0.0,44.1,29.7,36.9,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,9,Septiembre,2018-09-01,9.7,42.3,25.8,34.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,10,Octubre,2018-10-01,2.3,32.0,17.9,25.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,11,Noviembre,2018-11-01,0.0,26.1,11.0,18.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
2034,"Mexicali (Smn), Baja California",MEXICALI (SMN),BAJA CALIFORNIA,MEXICALI,OPERANDO,32.55,-115.4666667,3.0,Muy árido,#C9A646,Lugar muy seco,Esta estación representa un lugar donde llueve muy poco durante el año.,Aquí casi no llueve. Es un lugar muy seco.,25.6,33.5,17.7,58.0,2018,12,Diciembre,2018-12-01,20.7,20.7,7.6,14.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,2034.txt,Dato mensual observado suficiente.
